"wave"	"coef"
630	1.1898773852511
631	1.19004636176505
632	1.19003967554895
633	1.18999385499907
634	1.18993649780773
635	1.18990031611667
636	1.18987712044771
637	1.1898415041308
638	1.18980312437548
639	1.18977549735978
640	1.18973561935258
641	1.18968550333577
642	1.18992231227444
643	1.19014436006863
644	1.19035179716434
645	1.19062311779214
646	1.19090795270256
647	1.19117794914308
648	1.19145725830764
649	1.19175203785696
650	1.19203208458957
651	1.19230069456464
652	1.19257436103105
653	1.19283278338273
654	1.1930753121285
655	1.19326008966455
656	1.19340746652893
657	1.1935397810217
658	1.19366240837172
659	1.19377446567993
660	1.1938725998145
661	1.19405529915022
662	1.19443502251257
663	1.19479795210292
664	1.19513645215372
665	1.19526611564498
666	1.19538124693415
667	1.19548197455015
668	1.19564214406062
669	1.1958115121743
670	1.19596631010652
671	1.1960821529848
672	1.19615871018381
673	1.19622133859497
674	1.19627084867385
675	1.19631211761091
676	1.19633977648483
677	1.19635319939457
678	1.1962748408262
679	1.19617798173696
680	1.19606771870515
681	1.19556069195353
682	1.19484306461158
683	1.19411638452328
684	1.19342074048057
685	1.19278015288926
686	1.192130701201
687	1.19148450853504
688	1.19093658774223
689	1.19037775917586
690	1.18980883463515
691	1.19013176372674
692	1.19062233133899
693	1.19109666636383
694	1.1915548068704
695	1.19199827750862
696	1.19242511621423
697	1.19285367350329
698	1.19330851641741
699	1.19374822363233
700	1.1941793313352
701	1.19507030814304
702	1.1959438335202
703	1.1967992984107
704	1.19763469359564
705	1.19845099722716
706	1.19925019393898
707	1.20000776899774
708	1.20072095602366
709	1.20141738734279
710	1.20207772606751
711	1.2026449847641
712	1.20319595845207
713	1.20373073057378
714	1.20416480782049
715	1.20457776110171
716	1.20497500644793
717	1.20537719157755
718	1.20577479868572
719	1.2061561796758
720	1.20641270748789
721	1.20648697536763
722	1.20654753565958
723	1.20657548559536
724	1.20646845904072
725	1.20634720478142
726	1.20621314138392
727	1.20610658896813
728	1.20599216378105
729	1.20586496988402
730	1.20590106251656
731	1.20604157926733
732	1.20616778900154
733	1.20625752228404
734	1.20628785617762
735	1.20630499452713
736	1.20631280623339
737	1.20636436413689
738	1.20640272525921
739	1.20642795828442
740	1.20649502546396
741	1.20656200461722
742	1.20661583036425
743	1.20652664372711
744	1.20631810492242
745	1.20609748101692
746	1.20586888412704
747	1.20563999187656
748	1.20539914996344
749	1.2051582590837
750	1.20537559813414
751	1.20557895333414
752	1.20576901984928
753	1.20583811433204
754	1.20586155285847
755	1.20587226717878
756	1.20591518425436
757	1.20598813155217
758	1.20604890004329
759	1.20608405648885
760	1.20606809821572
761	1.2060390193271
762	1.20599813053496
763	1.20606500544407
764	1.20611998812212
765	1.20616234853333
766	1.20614442247537
767	1.20609632460944
768	1.20603656758172
769	1.2061268209103
770	1.20637817565277
771	1.20661658214833
772	1.20684059514737
773	1.20704464623266
774	1.20723589837942
775	1.20741501143326
776	1.20789269848109
777	1.2083650788703
778	1.20882495844096
779	1.20898168814297
780	1.20901409238979
781	1.20903540208688
782	1.20893078857401
783	1.20868916411789
784	1.20843541710722
785	1.20820151067776
786	1.2080616546099
787	1.20791001542709
788	1.20774724476453
789	1.20748765351048
790	1.20721481963848
791	1.206930644619
792	1.20688742474526
793	1.20692825391053
794	1.20695816235545
795	1.20682032378796
796	1.20650045215796
797	1.20617003472408
798	1.20588955828914
799	1.20580348304287
800	1.20570564645739
801	1.20557161557521
802	1.20586174667888
803	1.20614712295414
804	1.20642076744209
805	1.20661908676023
806	1.20678401626645
807	1.20693679946119
808	1.20688214169979
809	1.20661702343524
810	1.20634124821035
811	1.2061933622199
812	1.20644009616014
813	1.20667586392848
814	1.20689710524753
815	1.20686410478576
816	1.20682114168094
817	1.20676706415816
818	1.20690584825562
819	1.20709474535002
820	1.20727222961628
821	1.20732287100955
822	1.20726101598959
823	1.20718870988998
824	1.20711659041134
825	1.20705951720778
826	1.20699200683506
827	1.20692003816975
828	1.20693669201163
829	1.20694340086917
830	1.20693960268789
831	1.20700950710673
832	1.2070872523709
833	1.20715500518963
834	1.20735850053181
835	1.20765554547423
836	1.20794246155256
837	1.20801840031828
838	1.20771425215902
839	1.20740136287294
840	1.20716460346971
841	1.20755923343611
842	1.20794321629742
843	1.20831771904009
844	1.20853246634478
845	1.2087186835768
846	1.20889433532635
847	1.20885120043955
848	1.20868843860881
849	1.208515510541
850	1.20860021180411
851	1.20903481631176
852	1.20945889713956
853	1.20982915736331
854	1.21000950363606
855	1.21017935244961
856	1.21034044273681
857	1.21057128229288
858	1.21079464949757
859	1.21100868293866
860	1.21161272814156
861	1.21234457389115
862	1.21306744400234
863	1.21359202736653
864	1.21393192117446
865	1.21426251154473
866	1.21458998198134
867	1.21492292105143
868	1.21524599831923
869	1.21556009302554
870	1.21586138656214
871	1.21615397803618
872	1.21643672067123
873	1.21679849886525
874	1.21716641639821
875	1.21752510482105
876	1.2174405322587
877	1.21709307239802
878	1.21673684918284
879	1.21666965649845
880	1.21701988015125
881	1.21736148926401
882	1.21772187037862
883	1.21818721066067
884	1.21864404017115
885	1.21909235621564
886	1.2193952582246
887	1.21968573616946
888	1.21996817297886
889	1.2206411535323
890	1.221431147239
891	1.22221318577529
892	1.22290406161615
893	1.22351791807087
894	1.22412408602211
895	1.22464396235802
896	1.22500002021218
897	1.22534809743205
898	1.22577249580817
899	1.22679699969621
900	1.2278142353671
901	1.22879073931401
902	1.22886502545885
903	1.22884578742091
904	1.22881732973614
905	1.22888540382905
906	1.22898958806289
907	1.22908512397224
908	1.22906752409244
909	1.22893477609957
910	1.22879400750598
911	1.22876788089663
912	1.229038110246
913	1.22929978611477
914	1.22953885212683
915	1.22960264228004
916	1.22965836410132
917	1.2297060170385
918	1.23016588897083
919	1.23067622806623
920	1.23117890592993
921	1.23162839166894
922	1.23204894674484
923	1.23246229019089
924	1.23279018014325
925	1.23302439652663
926	1.23325062194333
927	1.23361042789446
928	1.23433263145481
929	1.23504822677872
930	1.23574261102906
931	1.23625552574342
932	1.23676139651244
933	1.23726021307763
934	1.23785798215169
935	1.23846390720678
936	1.23906298060345
937	1.23960916253543
938	1.24012737677646
939	1.24063915118424
940	1.24046558708308
941	1.23957833092364
942	1.23868513701578
943	1.23803670095264
944	1.23797760926729
945	1.23791210908803
946	1.23764086575365
947	1.23566007156807
948	1.23367859377537
949	1.23169585631163
950	1.23188832741716
