"wave"	"coef"
630	1.17108442413154
631	1.17139385232563
632	1.17133977555262
633	1.17105717592039
634	1.17076500023576
635	1.17054108222124
636	1.1704677508898
637	1.17038242687384
638	1.17029387174786
639	1.17040766216002
640	1.17050823094229
641	1.17059490556619
642	1.17083131112428
643	1.17110703152984
644	1.17136786950055
645	1.17159631753337
646	1.17178809593432
647	1.17196568311842
648	1.17213965000412
649	1.17235149909797
650	1.17254918844754
651	1.1727581378969
652	1.17308061793833
653	1.17340382333465
654	1.17371102728102
655	1.17397566234864
656	1.17419754373471
657	1.1744041802737
658	1.17467780018686
659	1.17511254982711
660	1.17553184482671
661	1.17594552892364
662	1.17667075330291
663	1.17737790770203
664	1.17806788653871
665	1.17851212153962
666	1.17886390046751
667	1.17920023449292
668	1.17956366322392
669	1.17996172631611
670	1.18034427698314
671	1.18070079684059
672	1.18099827560502
673	1.18128086759969
674	1.18154795367268
675	1.18168072948909
676	1.1817866432336
677	1.18187809026369
678	1.18198946486347
679	1.18210800756461
680	1.18221214194
681	1.18211732155169
682	1.18165417179912
683	1.1811802661886
684	1.18070030272135
685	1.18027919210622
686	1.17984782339285
687	1.17940557847625
688	1.1789819677778
689	1.17855491918498
690	1.17811703766155
691	1.17805444836355
692	1.1783573428383
693	1.17864488239904
694	1.17897915789169
695	1.17950995484836
696	1.18002400453501
697	1.18052279680331
698	1.18087741670884
699	1.18121076669801
700	1.18152892565432
701	1.18215467832674
702	1.18294086081929
703	1.18370932748996
704	1.18448440161308
705	1.18527615805934
706	1.18605102507809
707	1.18682214295627
708	1.1876671804239
709	1.18849538274045
710	1.18930682668389
711	1.18962138381227
712	1.18983760503067
713	1.19003881222866
714	1.19036529257609
715	1.19077903244844
716	1.19117722850725
717	1.19152431747449
718	1.19177691925687
719	1.19201391392232
720	1.19223195839612
721	1.19231202220374
722	1.19237851418828
723	1.19243085197665
724	1.19247309629717
725	1.19250168076379
726	1.19251699797256
727	1.19253432357001
728	1.1925524507914
729	1.19255742751806
730	1.19255936073323
731	1.19258400134154
732	1.19259489161682
733	1.19259275684915
734	1.19266550507141
735	1.19272851441958
736	1.19277774012813
737	1.19276218091971
738	1.19271151701329
739	1.1926481898178
740	1.19263235651485
741	1.19268411858415
742	1.19272292568035
743	1.19276946058139
744	1.19291027657555
745	1.19303793183417
746	1.19315185309771
747	1.19321775520277
748	1.19326696821866
749	1.19330275357867
750	1.19340670065315
751	1.19352079309114
752	1.19362189721756
753	1.19381729787921
754	1.1941770235274
755	1.19452326165046
756	1.19480786490201
757	1.19470914263513
758	1.19459881244327
759	1.19447630689772
760	1.1947212695217
761	1.19501678742003
762	1.1952997435398
763	1.19538545492798
764	1.19533382263395
765	1.19526992011236
766	1.19531093085813
767	1.1955671961412
768	1.1958111119773
769	1.19605879797405
770	1.19648458410705
771	1.19689720423363
772	1.19729731071376
773	1.19771318860631
774	1.19812214119894
775	1.19851864870798
776	1.19918928605933
777	1.20006459159802
778	1.20092733134416
779	1.2016184629463
780	1.20194899985655
781	1.20226790487356
782	1.20257837288346
783	1.20295401286206
784	1.20331619939557
785	1.20366678750749
786	1.20371060115492
787	1.2036726905119
788	1.20362333704048
789	1.20358433806346
790	1.20355118503176
791	1.20350601472338
792	1.20353846308471
793	1.20375944338695
794	1.20396917500781
795	1.20414589892978
796	1.20397576994396
797	1.20379462667774
798	1.20360191105586
799	1.20366823350607
800	1.20378574630063
801	1.20398350381658
802	1.20437702630282
803	1.2049200175253
804	1.20545124046996
805	1.20597158125211
806	1.206482658668
807	1.20698142677001
808	1.20746561445248
809	1.20789295031565
810	1.20830864909474
811	1.20871332298448
812	1.20874201458046
813	1.20868433867072
814	1.20861570719963
815	1.20889123506965
816	1.20940865730824
817	1.2099145159136
818	1.21024339731006
819	1.2102454396582
820	1.21023643793047
821	1.21023349407788
822	1.21036443815617
823	1.21048475189092
824	1.21059445665834
825	1.21085086399422
826	1.21112150076138
827	1.21138139703038
828	1.21155412362451
829	1.21167088931549
830	1.21177708892571
831	1.21211471638852
832	1.21282431566614
833	1.21352384165817
834	1.2141627915154
835	1.21451175108698
836	1.21485058240084
837	1.21517871240728
838	1.21556947177425
839	1.21595738486327
840	1.21633460855884
841	1.21668270908082
842	1.21701130244519
843	1.21733040934268
844	1.21767930118675
845	1.21806809601971
846	1.21844625005692
847	1.21873577479772
848	1.21873271984929
849	1.21871929750319
850	1.21869668825783
851	1.21909840345614
852	1.21949662750287
853	1.21988536490119
854	1.22021738572619
855	1.22052380343494
856	1.22082131622483
857	1.22114348927689
858	1.22148618771069
859	1.22181943466
860	1.22202170702537
861	1.22193745119259
862	1.2218439106469
863	1.22178846858024
864	1.2222691172097
865	1.22274046284716
866	1.22320250622309
867	1.22359119319057
868	1.22395915984071
869	1.22431835523051
870	1.22455481852291
871	1.22471673318666
872	1.2248686861964
873	1.22504512671763
874	1.22525982651291
875	1.22546516442988
876	1.22567286567135
877	1.22591898202703
878	1.22615576176359
879	1.22638320822897
880	1.22663310879083
881	1.22687517026777
882	1.22710849549329
883	1.22718636037315
884	1.22720786252626
885	1.22722064037717
886	1.22734249151501
887	1.22755632378968
888	1.22776202421078
889	1.2279540036431
890	1.22812674338144
891	1.22829077509753
892	1.22847335328354
893	1.22887091994707
894	1.22926051592182
895	1.22964156073788
896	1.22982247764875
897	1.22997306840129
898	1.23011496846177
899	1.2306523929357
900	1.23136748082626
901	1.23220795082076
902	1.23294734386308
903	1.23357730905345
904	1.23419845540075
905	1.23474843327348
906	1.23511565997666
907	1.23547431626763
908	1.23582497346434
909	1.23616758313922
910	1.23650218652694
911	1.23682819861066
912	1.23716255214434
913	1.23749103015815
914	1.23781207681965
915	1.23866616120645
916	1.239806515952
917	1.24094064050792
918	1.24156652176799
919	1.24156049360219
920	1.24154631778004
921	1.2416388717163
922	1.24207983374201
923	1.24251349371721
924	1.24294515269475
925	1.24348560173589
926	1.24401832038212
927	1.244544464868
928	1.24514642203637
929	1.24575660155566
930	1.2463597685746
931	1.24721221732721
932	1.24819774939337
933	1.24917724119854
934	1.24999234150672
935	1.25060809356251
936	1.25121684630921
937	1.25192288646212
938	1.25292346378768
939	1.25391866271203
940	1.25479080753529
941	1.25393197315255
942	1.2530671180982
943	1.25219625222726
944	1.25051261241936
945	1.24870849334669
946	1.24690219835121
947	1.24634347397216
948	1.24636304768883
949	1.24637557017812
950	1.24682076319323
