"wave"	"coef"
629	1.21083058464275
630	1.21108922361932
631	1.2113335481419
632	1.21147952674005
633	1.21152274191334
634	1.21155335623042
635	1.21154943679033
636	1.21145087099907
637	1.21134006849761
638	1.21121716941391
639	1.2113132476517
640	1.21141596994276
641	1.21150432194591
642	1.21178155643225
643	1.21215898657399
644	1.21252045515
645	1.21278598051685
646	1.21288734639301
647	1.21297465554989
648	1.21306349647466
649	1.21335188081224
650	1.21362519341028
651	1.21390974757747
652	1.21441727975336
653	1.21497175695039
654	1.21550850713624
655	1.21580662672654
656	1.21586921642724
657	1.21591703280334
658	1.21600824849267
659	1.21628102358852
660	1.21653872818879
661	1.21677991495844
662	1.21720766405992
663	1.21762884336618
664	1.21803360998267
665	1.21837916008446
666	1.21868738361179
667	1.21897991841042
668	1.21922004164181
669	1.21939020983098
670	1.21954556233959
671	1.21966655764372
672	1.21963042964628
673	1.21958078935474
674	1.21951699413971
675	1.2196263687508
676	1.21975673161003
677	1.2198720510627
678	1.2197698742197
679	1.21949985208384
680	1.21921725292347
681	1.21888960427378
682	1.2184716841601
683	1.21804225950443
684	1.21759636813586
685	1.21686806743128
686	1.21613132417306
687	1.21538548814116
688	1.21487710256034
689	1.21444096726045
690	1.21399364314947
691	1.21389844398758
692	1.2141917969849
693	1.2144694053377
694	1.21474537168165
695	1.21506182096174
696	1.21536184527045
697	1.21564698300079
698	1.21596676854012
699	1.21627522141258
700	1.21656816439419
701	1.21704309700861
702	1.21762422109142
703	1.21818765960545
704	1.21880147313597
705	1.2194986639863
706	1.22017872530465
707	1.22083135680584
708	1.22139742841389
709	1.22194683330129
710	1.22247965978584
711	1.22273330752308
712	1.22292992543594
713	1.2231112054482
714	1.22315711453615
715	1.22310899000104
716	1.22304661571901
717	1.22303175084325
718	1.22312603963761
719	1.22320489971221
720	1.22325227119633
721	1.22305384627729
722	1.22284268818722
723	1.22261820157376
724	1.22242904116106
725	1.22223717757497
726	1.22203264226879
727	1.22178856253421
728	1.22150844063758
729	1.22121612116465
730	1.22098886335163
731	1.22094317810605
732	1.22088368356828
733	1.22080819249377
734	1.22061130962219
735	1.22040196860676
736	1.22017958279267
737	1.22007714235397
738	1.22000203094171
739	1.21991405383779
740	1.21970738641788
741	1.21938764151563
742	1.2190561031826
743	1.218774406646
744	1.21866345923109
745	1.21853991386161
746	1.21840318903608
747	1.21812083884699
748	1.21782637439326
749	1.21751947063007
750	1.21753256451716
751	1.21762403220751
752	1.21770231942909
753	1.21769167195822
754	1.21758941790975
755	1.21747465157066
756	1.21743488961508
757	1.21766224903862
758	1.2178768624231
759	1.21807814519175
760	1.21809469889593
761	1.21809541166543
762	1.21808404210997
763	1.21787126743157
764	1.21757878896792
765	1.21727462458897
766	1.21709476500682
767	1.21704498763182
768	1.21698338566898
769	1.21695052114473
770	1.21703680064167
771	1.21711032173642
772	1.21717175662879
773	1.21767250556486
774	1.21816412232406
775	1.21864300263956
776	1.21905482337323
777	1.21943498802932
778	1.21980260557119
779	1.22001168904987
780	1.22006109939595
781	1.22009922158711
782	1.22007886722792
783	1.21991534243091
784	1.21973927578885
785	1.21955329981499
786	1.21941342788935
787	1.2192616015862
788	1.2190984788798
789	1.21895717297058
790	1.21881438522102
791	1.21865970198904
792	1.21849407692064
793	1.21831690818349
794	1.21812918797256
795	1.21797902627994
796	1.21793779559457
797	1.21788510344631
798	1.21782271302565
799	1.2177917446309
800	1.21774872488622
801	1.21778717311133
802	1.21801082027608
803	1.21826740887695
804	1.21851232601404
805	1.21873329513668
806	1.21893432080098
807	1.21912318190965
808	1.2194239689934
809	1.21994732720649
810	1.22045889438109
811	1.22090205670159
812	1.2208719467761
813	1.2208313038695
814	1.22077955905868
815	1.22075082961004
816	1.22071692825487
817	1.22067193329892
818	1.22094191303873
819	1.22138002036463
820	1.22180651929884
821	1.22195003054658
822	1.22170149176922
823	1.22144295125183
824	1.22126026902484
825	1.22144019052478
826	1.22160935515358
827	1.2217677823963
828	1.22189199352031
829	1.22200512685636
830	1.22210760962621
831	1.22227938872456
832	1.22246961882526
833	1.22264972629231
834	1.22310979193066
835	1.22384205064392
836	1.22456421147267
837	1.22504202129047
838	1.22491788476292
839	1.22478465920048
840	1.22467965837425
841	1.22516447222179
842	1.22563854323869
843	1.22610305335462
844	1.22638208668099
845	1.22661798638698
846	1.22684321599275
847	1.22696600341882
848	1.22702143384203
849	1.22706635745988
850	1.22724428133748
851	1.22743909969411
852	1.22762317246718
853	1.22778042575462
854	1.22785022112909
855	1.22790935070312
856	1.2279595816568
857	1.22810865394457
858	1.22825161146635
859	1.22838506486306
860	1.22856853365099
861	1.22876181439443
862	1.22894560076332
863	1.22920367735495
864	1.22952496937885
865	1.22983680399051
866	1.23022454269459
867	1.23078204876275
868	1.23132971858416
869	1.2317888549268
870	1.23160182280208
871	1.23140615584354
872	1.23120070365433
873	1.23123025022903
874	1.23127706622054
875	1.23131449425497
876	1.23129318349041
877	1.23124095652917
878	1.23117940732539
879	1.23153334570523
880	1.23232959696157
881	1.23311774811595
882	1.2336928691293
883	1.23372995613218
884	1.23375826367843
885	1.23377559265335
886	1.23375678923477
887	1.23372865667199
888	1.23369236339037
889	1.23425660820108
890	1.23490258847171
891	1.23554029320845
892	1.23597210993636
893	1.23629768906709
894	1.23661518190327
895	1.236710450371
896	1.23655499843181
897	1.23639145675919
898	1.23641825493541
899	1.236976459158
900	1.23752632401285
901	1.23819157269678
902	1.23871480152029
903	1.23923074647021
904	1.23973765582771
905	1.2395901258641
906	1.23934258764762
907	1.23908651756495
908	1.23970455864991
909	1.24073005191536
910	1.24174883560353
911	1.24254494302233
912	1.24310710828668
913	1.24366091969039
914	1.24426600896248
915	1.24500350469244
916	1.24573357034116
917	1.24638927747568
918	1.24646112002673
919	1.24652536492179
920	1.24658142663577
921	1.24700547813937
922	1.24745727262472
923	1.24790174539838
924	1.24846697429918
925	1.24907322834483
926	1.24967183020726
927	1.24989661494671
928	1.2498017101139
929	1.24969919444004
930	1.25021938535273
931	1.25187738533473
932	1.2535321652557
933	1.25506106690476
934	1.25599625852651
935	1.25692580558033
936	1.25784910344509
937	1.2577835056828
938	1.25770122152401
939	1.25761183915283
940	1.25742508624251
941	1.2572108101446
942	1.25698947579151
943	1.25648399108299
944	1.25580983669767
945	1.25512978405211
946	1.25393655193417
947	1.25212936353776
948	1.25032052565416
949	1.24922042907789
950	1.24996642708789
